"submitted_item" "validated_id" "current_symbol"
"491" "FBgn0032769" "FBgn0032769" "CG10750"
"492" "FBgn0033286" "FBgn0033286" "CG2127"
"493" "FBgn0036132" "FBgn0036132" "CG18587"
"494" "FBgn0031878" "FBgn0031878" "sip2"
"495" "FBgn0040711" "FBgn0040711" "CG15409"
"496" "FBgn0033268" "FBgn0033268" "Obp44a"
"497" "FBgn0040775" "FBgn0040775" "CG12158"
"498" "FBgn0035384" "FBgn0035384" "CG2113"
"499" "FBgn0032269" "FBgn0032269" "w-cup"
"500" "FBgn0017456" "FBgn0017456" "Ubc84D"
"501" "FBgn0032664" "FBgn0032664" "Slc25A46b"
"502" "FBgn0038570" "FBgn0038570" "Prx5"
"503" "FBgn0017566" "FBgn0017566" "ND-75"
"504" "FBgn0037461" "FBgn0037461" "CG15177"
"505" "FBgn0029535" "FBgn0029535" "CG14635"
"506" "FBgn0028560" "FBgn0028560" "sut4"
"507" "FBgn0036310" "FBgn0036310" "CG10969"
"508" "FBgn0032654" "FBgn0032654" "CG15147"
"509" "FBgn0032869" "FBgn0032869" "CG17470"
"510" "FBgn0029975" "FBgn0029975" "spidey"
"511" "FBgn0037862" "FBgn0037862" "mAcon2"
"512" "FBgn0038224" "FBgn0038224" "ATPsynE"
"513" "FBgn0037746" "FBgn0037746" "CG8478"
"514" "FBgn0031545" "FBgn0031545" "CG3213"
"515" "FBgn0035139" "FBgn0035139" "CG13891"
"516" "FBgn0037001" "FBgn0037001" "ND-39"
"517" "FBgn0036056" "FBgn0036056" "CG6709"
"518" "FBgn0035836" "FBgn0028379" "fan"
"519" "FBgn0032061" "FBgn0032061" "CatB"
"520" "FBgn0038697" "FBgn0038697" "CG3581"
"521" "FBgn0016119" "FBgn0016119" "ATPsynCF6"
"522" "FBgn0030190" "FBgn0030190" "CG2908"
"523" "FBgn0032740" "FBgn0032740" "CG15172"
"524" "FBgn0039792" "FBgn0039792" "CG2267"
"525" "FBgn0031108" "FBgn0031108" "CG15459"
"526" "FBgn0016691" "FBgn0016691" "ATPsynO"
"527" "FBgn0035008" "FBgn0035008" "CG3494"
"528" "FBgn0036162" "FBgn0036162" "Fum3"
"529" "FBgn0032833" "FBgn0032833" "COX4"
"530" "FBgn0038567" "FBgn0038567" "CG14316"
"531" "FBgn0035473" "FBgn0035473" "mge"
"532" "FBgn0036346" "FBgn0036346" "CG11251"
"533" "FBgn0037684" "FBgn0037684" "Srr"
"534" "FBgn0036159" "FBgn0036159" "CG7557"
"535" "FBgn0034105" "FBgn0034105" "CG7755"
"536" "FBgn0036415" "FBgn0036415" "CG7768"
"537" "FBgn0031585" "FBgn0031585" "CG2955"
"538" "FBgn0039166" "FBgn0011725" "twin"
"539" "FBgn0038209" "FBgn0038209" "Recs1"
"540" "FBgn0027562" "FBgn0027562" "CG10345"
"541" "FBgn0037458" "FBgn0250846" "glob2"
"542" "FBgn0017539" "FBgn0261439" "SdhA"
"543" "FBgn0033468" "FBgn0033468" "CG1418"
"544" "FBgn0033769" "FBgn0033769" "CG8768"
"545" "FBgn0029859" "FBgn0029859" "CG15892"
"546" "FBgn0038387" "FBgn0038387" "blp"
"547" "FBgn0037035" "FBgn0037035" "CG10589"
"548" "FBgn0037500" "FBgn0037500" "CG17944"
"549" "FBgn0031767" "FBgn0029161" "slmo"
"550" "FBgn0033280" "FBgn0033280" "CG12126"
"551" "FBgn0034263" "FBgn0034263" "CG10934"
"552" "FBgn0028913" "FBgn0028913" "CG3473"
"553" "FBgn0035218" "FBgn0035218" "CG9173"
"554" "FBgn0029891" "FBgn0029891" "Pink1"
"555" "FBgn0040679" "FBgn0040679" "CG11373"
"556" "FBgn0038655" "FBgn0038655" "CG14297"
"557" "FBgn0037991" "FBgn0051361" "dpr17"
"558" "FBgn0031323" "FBgn0031323" "CG5139"
"559" "FBgn0035638" "FBgn0035638" "Tektin-C"
"560" "FBgn0039398" "FBgn0039398" "CG14540"
"561" "FBgn0020399" "FBgn0020399" "Mst89B"
"562" "FBgn0003889" "FBgn0003889" "βTub85D"
"563" "FBgn0034651" "FBgn0034651" "CG15676"
"564" "FBgn0036442" "FBgn0036442" "CG13473"
"565" "FBgn0040793" "FBgn0040793" "COX7B"
"566" "FBgn0030313" "FBgn0030313" "Reepl1"
"567" "FBgn0034952" "FBgn0053519" "Obsc"
"568" "FBgn0038458" "FBgn0038458" "VhaM9.7-d"
"569" "FBgn0037329" "FBgn0037329" "POLDIP2"
"570" "FBgn0035241" "FBgn0035241" "CG12105"
"571" "FBgn0019830" "FBgn0019830" "colt"
"572" "FBgn0030872" "FBgn0030872" "Ucp4A"
"573" "FBgn0035161" "FBgn0035161" "CG13898"
"574" "FBgn0004181" "FBgn0004181" "Ebp"
"575" "FBgn0034467" "FBgn0034467" "CG15128"
"576" "FBgn0039678" "FBgn0039678" "Obp99a"
"577" "FBgn0033705" "FBgn0033705" "CG13168"
"578" "FBgn0029856" "FBgn0029856" "CG11700"
"579" "FBgn0039635" "FBgn0039635" "Pdhb"
"580" "FBgn0032530" "FBgn0032530" "CG9263"
"581" "FBgn0038979" "FBgn0038979" "tHMG2"
"582" "FBgn0027615" "FBgn0027615" "OXA1L"
"583" "FBgn0034850" "FBgn0034850" "CG9875"
"584" "FBgn0031699" "FBgn0015031" "cype"
"585" "FBgn0030184" "FBgn0028342" "ATPsynδ"
"586" "FBgn0038018" "FBgn0038018" "Tim17a1"
"587" "FBgn0036490" "FBgn0036490" "Prx1"
"588" "FBgn0033611" "FBgn0040763" "CG18336"
"589" "FBgn0031684" "FBgn0031684" "ND-13A"
"590" "FBgn0029560" "FBgn0040368" "eIF4E7"
"591" "FBgn0029738" "FBgn0266000" "CG44774"
"592" "FBgn0035716" "FBgn0052392" "Rsph3"
"593" "FBgn0031443" "FBgn0031443" "Prosβ4R2"
"594" "FBgn0031410" "FBgn0031410" "CG17237"
"595" "FBgn0037729" "FBgn0028997" "nmdyn-D7"
"596" "FBgn0033900" "FBgn0033900" "CysRS-m"
"597" "FBgn0038370" "FBgn0017567" "ND-23"
"598" "FBgn0037628" "FBgn0261015" "Pif1A"
"599" "FBgn0037463" "FBgn0037463" "djl"
"600" "FBgn0033612" "FBgn0259238" "CG42336"
"601" "FBgn0038771" "FBgn0038771" "CG4390"
"602" "FBgn0039070" "FBgn0039070" "wam"
"603" "FBgn0035222" "FBgn0028567" "robl62A"
"604" "FBgn0038656" "FBgn0038656" "CG14294"
"605" "FBgn0034435" "FBgn0034435" "fest"
"606" "FBgn0035915" "FBgn0035915" "S-Lap1"
"607" "FBgn0035217" "FBgn0035217" "FucTD"
"608" "FBgn0030643" "FBgn0030643" "CG15641"
"609" "FBgn0036311" "FBgn0036311" "CG17666"
"610" "FBgn0036103" "FBgn0026160" "tna"
"611" "FBgn0031128" "FBgn0031128" "hydra"
"612" "FBgn0038878" "FBgn0038878" "CG3301"
"613" "FBgn0035943" "FBgn0035943" "CG5653"
"614" "FBgn0035724" "FBgn0035724" "CG10064"
"615" "FBgn0010226" "FBgn0010226" "GstS1"
"616" "FBgn0032222" "FBgn0032222" "Cox10"
"617" "FBgn0029889" "FBgn0286222" "Fum1"
"618" "FBgn0035354" "FBgn0062517" "CG16984"
"619" "FBgn0027795" "FBgn0027795" "CG14785"
"620" "FBgn0032894" "FBgn0032894" "CG14402"
"621" "FBgn0032771" "FBgn0032771" "CG17349"
"622" "FBgn0036785" "FBgn0036785" "CG13700"
"623" "FBgn0028881" "FBgn0250844" "CG4218"
"624" "FBgn0032867" "FBgn0032867" "CG15475"
"625" "FBgn0039122" "FBgn0260634" "eIF4G2"
"626" "FBgn0036495" "FBgn0036495" "CG33259"
"627" "FBgn0032328" "FBgn0040096" "lectin-33A"
"628" "FBgn0033248" "FBgn0033248" "Dic3"
"629" "FBgn0036623" "FBgn0036623" "Agpat3"
"630" "FBgn0040656" "FBgn0050222" "CG30222"
"631" "FBgn0039651" "FBgn0039651" "Cyt-c1L"
"632" "FBgn0031853" "FBgn0031853" "TTLL3B"
"633" "FBgn0035730" "FBgn0035730" "CG17744"
"634" "FBgn0033443" "FBgn0033443" "CG1698"
"635" "FBgn0036451" "FBgn0036451" "Helz"
"636" "FBgn0036708" "FBgn0036708" "CG13725"
"637" "FBgn0038486" "FBgn0038486" "CG5265"
"638" "FBgn0027512" "FBgn0027512" "CG10254"
"639" "FBgn0029868" "FBgn0029868" "ND-B16.6"
"640" "FBgn0032677" "FBgn0032677" "CG5790"
"641" "FBgn0015008" "FBgn0015008" "Actn3"
"642" "FBgn0034740" "FBgn0034740" "nsr"
"643" "FBgn0036642" "FBgn0250814" "UQCR-C2"
"644" "FBgn0030718" "FBgn0030718" "ND-20"
"645" "FBgn0033285" "FBgn0033285" "CG18449"
"646" "FBgn0032888" "FBgn0032888" "CheB38c"
"647" "FBgn0034205" "FBgn0034205" "CG10950"
"648" "FBgn0030386" "FBgn0030386" "CG2574"
"649" "FBgn0037903" "FBgn0046225" "CG17230"
"650" "FBgn0027505" "FBgn0027505" "Rab3-GAP"
"651" "FBgn0040996" "FBgn0040996" "CG12617"
"652" "FBgn0034595" "FBgn0034595" "CG15657"
"653" "FBgn0036496" "FBgn0036496" "cocoon"
"654" "FBgn0036016" "FBgn0036016" "CG3306"
"655" "FBgn0036218" "FBgn0036218" "Sprn"
"656" "FBgn0032292" "FBgn0032292" "EMC3"
"657" "FBgn0037987" "FBgn0037987" "CG14739"
"658" "FBgn0024988" "FBgn0283741" "prage"
"659" "FBgn0036652" "FBgn0036652" "CG13032"
"660" "FBgn0033610" "FBgn0033610" "CG18335"
"661" "FBgn0039788" "FBgn0039788" "Rpt6R"
"662" "FBgn0035608" "FBgn0035608" "blanks"
"663" "FBgn0028950" "FBgn0028950" "CG15255"
"664" "FBgn0037172" "FBgn0037172" "ND-B14.5AL"
"665" "FBgn0038718" "FBgn0038718" "CG17752"
"666" "FBgn0037939" "FBgn0037939" "CG14718"
"667" "FBgn0033709" "FBgn0061197" "salto"
"668" "FBgn0029558" "FBgn0040365" "CG14628"
"669" "FBgn0000153" "FBgn0000153" "b"
"670" "FBgn0038225" "FBgn0038225" "soti"
"671" "FBgn0035014" "FBgn0035014" "CG13581"
"672" "FBgn0037176" "FBgn0037176" "CG14456"
"673" "FBgn0035782" "FBgn0035782" "CG14835"
"674" "FBgn0011211" "FBgn0011211" "blw"
"675" "FBgn0033961" "FBgn0033961" "ND-B15"
"676" "FBgn0032279" "FBgn0040496" "CG17104"
"677" "FBgn0033063" "FBgn0033063" "CG14589"
"678" "FBgn0029657" "FBgn0029657" "CG12535"
"679" "FBgn0032492" "FBgn0032492" "Prosα6T"
"680" "FBgn0000064" "FBgn0000064" "Ald1"
"681" "FBgn0029520" "FBgn0040371" "CG12470"
"682" "FBgn0036217" "FBgn0036217" "CG5906"
"683" "FBgn0033687" "FBgn0033687" "CG8407"
"684" "FBgn0028868" "FBgn0028868" "CG4701"
"685" "FBgn0040649" "FBgn0040649" "CG15461"
"686" "FBgn0031941" "FBgn0031941" "ATPsynGL"
"687" "FBgn0039887" "FBgn0039887" "Pos"
"688" "FBgn0038123" "FBgn0038123" "CG8508"
"689" "FBgn0037512" "FBgn0037512" "CG2616"
"690" "FBgn0033042" "FBgn0033042" "Tsp42A"
"691" "FBgn0036082" "FBgn0036082" "CG12362"
"692" "FBgn0035568" "FBgn0035568" "CG18418"
"693" "FBgn0032624" "FBgn0032624" "CG6304"
"694" "FBgn0032315" "FBgn0032315" "CG14069"
"695" "FBgn0031771" "FBgn0031771" "ND-51"
"696" "FBgn0030614" "FBgn0030614" "CG9072"
"697" "FBgn0037888" "FBgn0037888" "scpr-B"
"698" "FBgn0038909" "FBgn0038909" "CG6569"
"699" "FBgn0032553" "FBgn0032553" "CG4480"
"700" "FBgn0033141" "FBgn0033141" "CG12831"
"701" "FBgn0032373" "FBgn0032373" "Vha100-5"
"702" "FBgn0031623" "FBgn0031623" "Taf12L"
"703" "FBgn0015316" "FBgn0015316" "Try29F"
"704" "FBgn0039425" "FBgn0039425" "Ald2"
"705" "FBgn0037695" "FBgn0261552" "ps"
"706" "FBgn0032397" "FBgn0032397" "Tom70"
"707" "FBgn0033774" "FBgn0033774" "CG12374"
"708" "FBgn0031653" "FBgn0031653" "Jon25Biii"
"709" "FBgn0032144" "FBgn0032144" "CG17633"
"710" "FBgn0036604" "FBgn0042201" "Nplp3"
"711" "FBgn0032947" "FBgn0259998" "CG17571"
"712" "FBgn0035926" "FBgn0035926" "Acbp5"
"713" "FBgn0036996" "FBgn0036996" "mag"
"714" "FBgn0031249" "FBgn0031249" "CG11911"
"715" "FBgn0032049" "FBgn0032049" "Bace"
"716" "FBgn0037782" "FBgn0037782" "Npc2d"
"717" "FBgn0035779" "FBgn0035779" "CG8562"
"718" "FBgn0002563" "FBgn0002563" "Lsp1β"
"719" "FBgn0038973" "FBgn0038973" "Pebp1"
"720" "FBgn0038820" "FBgn0038820" "CG4000"
"721" "FBgn0028534" "FBgn0028534" "CG7916"
"722" "FBgn0033319" "FBgn0001285" "Jon44E"
"723" "FBgn0035670" "FBgn0035670" "CG10472"
"724" "FBgn0037678" "FBgn0037678" "CG16749"
"725" "FBgn0039777" "FBgn0039777" "Jon99Fii"
"726" "FBgn0039685" "FBgn0039685" "Obp99b"
"727" "FBgn0035666" "FBgn0035666" "Jon65Aii"
"728" "FBgn0038702" "FBgn0038702" "CG3739"
"729" "FBgn0036024" "FBgn0036024" "CG18180"
"730" "FBgn0030098" "FBgn0030098" "CG12057"
"731" "FBgn0033271" "FBgn0033271" "CG8708"
"732" "FBgn0035781" "FBgn0035781" "CG8560"
"733" "FBgn0036738" "FBgn0036738" "CG7542"
"734" "FBgn0003357" "FBgn0003357" "Jon99Ciii"
"735" "FBgn0003356" "FBgn0003356" "Jon99Cii"
"736" "FBgn0033619" "FBgn0043470" "λTry"
"737" "FBgn0033838" "FBgn0019928" "Ser8"
"738" "FBgn0039778" "FBgn0039778" "Jon99Fi"
"739" "FBgn0028920" "FBgn0028920" "CG8997"
"740" "FBgn0032069" "FBgn0032069" "LManVI"
"741" "FBgn0039313" "FBgn0039313" "CG11892"
"742" "FBgn0033733" "FBgn0033733" "CG8834"
"743" "FBgn0039312" "FBgn0039312" "CG10514"
"744" "FBgn0035662" "FBgn0040060" "yip7"
"745" "FBgn0032275" "FBgn0265264" "CG17097"
"746" "FBgn0020508" "FBgn0020508" "Ag5r2"
"747" "FBgn0028533" "FBgn0028533" "CG7953"
"748" "FBgn0033826" "FBgn0033826" "CG4734"
"749" "FBgn0033328" "FBgn0043575" "PGRP-SC2"
"750" "FBgn0011555" "FBgn0011555" "θTry"
"751" "FBgn0035620" "FBgn0035620" "Alp9"
"752" "FBgn0032265" "FBgn0032265" "CG18301"
"753" "FBgn0038701" "FBgn0038701" "CG18493"
"754" "FBgn0034229" "FBgn0034229" "CtsK2"
"755" "FBgn0032068" "FBgn0032068" "LManV"
"756" "FBgn0035661" "FBgn0035661" "CG10477"
"757" "FBgn0033999" "FBgn0033999" "CG8093"
"758" "FBgn0036737" "FBgn0023197" "Jon74E"
"759" "FBgn0036975" "FBgn0036975" "CG5618"
"760" "FBgn0036023" "FBgn0036023" "CG18179"
"761" "FBgn0035744" "FBgn0250836" "Acbp3"
"762" "FBgn0010425" "FBgn0010425" "εTry"
"763" "FBgn0038398" "FBgn0038398" "sxe2"
"764" "FBgn0031248" "FBgn0031248" "CG11912"
"765" "FBgn0039040" "FBgn0039040" "CG13833"
"766" "FBgn0010359" "FBgn0010359" "γTry"
"767" "FBgn0010357" "FBgn0010357" "βTry"
"768" "FBgn0035664" "FBgn0250815" "Jon65Aiv"
"769" "FBgn0028949" "FBgn0028949" "CG15254"
"770" "FBgn0039311" "FBgn0039311" "CG10513"
"771" "FBgn0032913" "FBgn0032913" "CG9259"
"772" "FBgn0011670" "FBgn0011670" "Mst57Dc"
"773" "FBgn0040718" "FBgn0040718" "CG15353"
"774" "FBgn0038938" "FBgn0038938" "CG7084"
"775" "FBgn0040667" "FBgn0043792" "CG30427"
"776" "FBgn0011559" "FBgn0011559" "Acp36DE"
"777" "FBgn0033728" "FBgn0033728" "Cpr49Ae"
"778" "FBgn0034052" "FBgn0034052" "CG8299"
"779" "FBgn0032274" "FBgn0043825" "CG18284"
"780" "FBgn0039760" "FBgn0039760" "CG9682"
"781" "FBgn0033164" "FBgn0033164" "CG11112"
"782" "FBgn0015845" "FBgn0265045" "Strn-Mlck"
"783" "FBgn0034711" "FBgn0283480" "Alp2"
"784" "FBgn0038613" "FBgn0038613" "Vha100-4"
"785" "FBgn0033446" "FBgn0033446" "CG1648"
"786" "FBgn0037699" "FBgn0043791" "phu"
"787" "FBgn0016123" "FBgn0016123" "Alp4"
"788" "FBgn0039471" "FBgn0039471" "CG6295"
"789" "FBgn0030292" "FBgn0030292" "NdufV3"
"790" "FBgn0033423" "FBgn0033423" "Alp6"
"791" "FBgn0031942" "FBgn0031942" "CG7203"
"792" "FBgn0038700" "FBgn0038700" "CG3734"
"793" "FBgn0031930" "FBgn0031930" "CG7025"
"794" "FBgn0020509" "FBgn0020509" "Acp62F"
"795" "FBgn0015586" "FBgn0015586" "Acp76A"
"796" "FBgn0035619" "FBgn0035619" "Alp10"
"797" "FBgn0035667" "FBgn0035667" "Jon65Ai"
"798" "FBgn0032122" "FBgn0032122" "CG31883"
"799" "FBgn0032067" "FBgn0032067" "LManIV"
"800" "FBgn0032511" "FBgn0032511" "ND-B22"
"801" "FBgn0015034" "FBgn0015034" "Cyp4e1"
"802" "FBgn0039342" "FBgn0039342" "CG5107"
"803" "FBgn0039030" "FBgn0039030" "CG6660"
"804" "FBgn0036551" "FBgn0036551" "CG17029"
"805" "FBgn0002571" "FBgn0002571" "Mal-A3"
"806" "FBgn0033216" "FBgn0033216" "CG1946"
"807" "FBgn0036289" "FBgn0036289" "CG10657"
"808" "FBgn0031800" "FBgn0031800" "CG9497"
"809" "FBgn0032007" "FBgn0028987" "Spn28F"
"810" "FBgn0030775" "FBgn0030775" "CG9673"
"811" "FBgn0037913" "FBgn0037913" "fabp"
"812" "FBgn0036381" "FBgn0036381" "CG8745"
"813" "FBgn0038135" "FBgn0038135" "CG8773"
"814" "FBgn0033792" "FBgn0033792" "CG13325"
"815" "FBgn0039049" "FBgn0039049" "CG6726"
"816" "FBgn0026314" "FBgn0026314" "Ugt35B1"
"817" "FBgn0030562" "FBgn0030562" "CG9400"
"818" "FBgn0031087" "FBgn0031087" "CG12656"
"819" "FBgn0030148" "FBgn0030148" "CG3106"
"820" "FBgn0038774" "FBgn0038774" "CG5023"
"821" "FBgn0036831" "FBgn0036831" "CG6839"
"822" "FBgn0036547" "FBgn0036547" "CG17032"
"823" "FBgn0038752" "FBgn0038752" "CG4462"
"824" "FBgn0039154" "FBgn0039154" "Npc2f"
"825" "FBgn0031761" "FBgn0001089" "Gal"
"826" "FBgn0030837" "FBgn0030837" "CG8661"
"827" "FBgn0026061" "FBgn0026061" "Mipp1"
"828" "FBgn0004430" "FBgn0004430" "LysS"
"829" "FBgn0023541" "FBgn0023541" "Cyp4d14"
"830" "FBgn0030859" "FBgn0030859" "CG12990"
"831" "FBgn0032785" "FBgn0032785" "CG10026"
"832" "FBgn0038845" "FBgn0038845" "Alp5"
"833" "FBgn0032783" "FBgn0032783" "CG10237"
"834" "FBgn0033180" "FBgn0010548" "Aldh-III"
"835" "FBgn0040959" "FBgn0040959" "Peritrophin-15a"
"836" "FBgn0033904" "FBgn0033904" "CG18327"
"837" "FBgn0030774" "FBgn0030774" "sphe"
"838" "FBgn0035679" "FBgn0035679" "CG10467"
"839" "FBgn0037788" "FBgn0037788" "CAH7"
"840" "FBgn0033777" "FBgn0033777" "CG17574"
"841" "FBgn0034334" "FBgn0063499" "GstE10"
"842" "FBgn0034500" "FBgn0034500" "CG11200"
"843" "FBgn0036146" "FBgn0036146" "nkt"
"844" "FBgn0016122" "FBgn0016122" "Acer"
"845" "FBgn0040887" "FBgn0040887" "CG33254"
"846" "FBgn0033203" "FBgn0033203" "CG2070"
"847" "FBgn0037039" "FBgn0037039" "CG10587"
"848" "FBgn0037111" "FBgn0043783" "CG32444"
