"submitted_item" "validated_id" "current_symbol"
"526" 38408 "FBgn0052279" "Drsl2"
"527" 38409 "FBgn0035434" "Drsl5"
"528" 38422 "FBgn0035444" "CG12012"
"529" 38484 "FBgn0004516" "Gad1"
"530" 38486 "FBgn0035496" "CG14990"
"531" 38493 "FBgn0004574" "Rop"
"532" 38495 "FBgn0004552" "Akh"
"533" 38513 "FBgn0001257" "ImpL2"
"534" 38540 "FBgn0035539" "slow"
"535" 38543 "FBgn0035542" "TP53INP"
"536" 38546 "FBgn0035544" "CG15021"
"537" 38578 "FBgn0035574" "RhoGEF64C"
"538" 38583 "FBgn0035578" "CG13707"
"539" 38588 "FBgn0035583" "hoka"
"540" 38623 "FBgn0035611" "CG13285"
"541" 38632 "FBgn0035619" "Alp10"
"542" 38633 "FBgn0035620" "Alp9"
"543" 38636 "FBgn0035623" "mthl2"
"544" 38657 "FBgn0003984" "vn"
"545" 38667 "FBgn0052407" "CG32407"
"546" 38682 "FBgn0250815" "Jon65Aiv"
"547" 38684 "FBgn0035666" "Jon65Aii"
"548" 38685 "FBgn0035667" "Jon65Ai"
"549" 38688 "FBgn0035670" "CG10472"
"550" 38710 "FBgn0020765" "Acp65Aa"
"551" 38724 "FBgn0035694" "CG13299"
"552" 38728 "FBgn0035697" "CG10163"
"553" 38738 "FBgn0002926" "ndl"
"554" 38782 "FBgn0035743" "Acbp6"
"555" 38783 "FBgn0250836" "Acbp3"
"556" 38784 "FBgn0010387" "Acbp2"
"557" 38814 "FBgn0035768" "CG14834"
"558" 38818 "FBgn0035770" "pst"
"559" 38828 "FBgn0035779" "CG8562"
"560" 38830 "FBgn0035781" "CG8560"
"561" 38842 "FBgn0035791" "CG8539"
"562" 38858 "FBgn0035806" "PGRP-SD"
"563" 38870 "FBgn0035817" "CG7409"
"564" 38884 "FBgn0041156" "exex"
"565" 38973 "FBgn0086348" "se"
"566" 38981 "FBgn0262508" "CG43078"
"567" 38990 "FBgn0052029" "Cpr66D"
"568" 38995 "FBgn0001168" "hry"
"569" 39002 "FBgn0003149" "Prm"
"570" 39004 "FBgn0266084" "Fhos"
"571" 39008 "FBgn0035929" "CG13311"
"572" 39049 "FBgn0011206" "bol"
"573" 39062 "FBgn0035975" "PGRP-LA"
"574" 39063 "FBgn0035976" "PGRP-LC"
"575" 39064 "FBgn0035977" "PGRP-LF"
"576" 39065 "FBgn0035978" "UGP"
"577" 39074 "FBgn0035982" "CG4461"
"578" 39092 "FBgn0053926" "Srg3"
"579" 39093 "FBgn0035995" "CG3529"
"580" 39098 "FBgn0036000" "CG3434"
"581" 39125 "FBgn0036024" "CG18180"
"582" 39143 "FBgn0019644" "ATPsynB"
"583" 39150 "FBgn0036046" "Ilp2"
"584" 39166 "FBgn0036056" "CG6709"
"585" 39178 "FBgn0052053" "CG32053"
"586" 39232 "FBgn0036116" "CG7888"
"587" 39234 "FBgn0036118" "Blos2"
"588" 39253 "FBgn0036135" "mRpL2"
"589" 39263 "FBgn0036145" "CG7607"
"590" 39276 "FBgn0036157" "CG7560"
"591" 39293 "FBgn0259481" "Mob2"
"592" 39319 "FBgn0036196" "CG11658"
"593" 39392 "FBgn0000592" "Est-6"
"594" 39422 "FBgn0036288" "CG10660"
"595" 39441 "FBgn0014343" "mirr"
"596" 39448 "FBgn0052113" "Vps13D"
