Gene ID,LogFC,P-value,FDR,Day 1 Rep 1,Day 1 Rep 2,Day 1 Rep 3,Day 60 Rep 1,Day 60 Rep 2,Day 60 Rep 3
FBgn0013347,1.21404864,6.41018883235265E-12,1.58532487727767E-11,34.47643419,35.58381029,38.68759526,79.35877596,90.06309309,79.76444678
FBgn0013348,-6.864293153,2.41200125703175E-166,1.18271553945761E-163,834.1433484,957.1281367,1011.852524,6.027248807,8.010938241,9.749250228
FBgn0013432,1.345410407,2.05348662465537E-10,4.54591091816831E-10,17.08291784,16.21888692,20.56217315,42.31898099,50.87185631,42.2310137
FBgn0013433,-2.223414934,1.5698535762299E-05,2.43243354926531E-05,5.311234457,4.031813698,4.038998298,1.49612559,0.28781814,0.991449176
FBgn0013435,1.627536542,1.0496693566886E-07,1.89496383863253E-07,3.230224465,5.742280115,5.4743448,15.68794548,15.68608865,12.67638589
FBgn0013467,-3.826559512,1.55827665949236E-94,1.78977199386199E-92,155.2992531,154.1863299,156.9868512,10.13090757,10.74521057,11.54330112
FBgn0013469,-0.755837822,0.02270327,0.027616066,6.025611021,4.489974345,5.674625708,3.740313976,2.854196559,2.832711931
FBgn0013531,2.34622902,4.28836106336968E-20,1.98591773326916E-19,4.690037444,4.764870734,5.541105103,24.70744546,27.87038993,22.77972511
FBgn0013548,4.210606607,2.70006447524724E-80,1.8117432628909E-78,7.858142208,6.719689497,8.979260678,149.5698126,162.0895827,119.4460197
FBgn0013563,-0.757860145,3.88044869360844E-05,5.82707189573781E-05,54.47897799,61.21026251,60.41807371,35.30856393,36.76876743,30.64050072
FBgn0013576,-0.515478226,0.002380487,0.00313262,362.9964742,386.351602,343.5818965,278.7068243,227.9279823,244.8171286
FBgn0013717,2.66935709,2.81275928797861E-36,3.88935663367021E-35,13.79057368,16.27997501,18.19218242,108.6614643,113.3283928,81.27522648
FBgn0013720,1.706451117,9.08724334209735E-20,4.10390596416575E-19,21.21387798,19.24274719,20.99611512,62.79452835,70.01176265,65.17598034
FBgn0013725,-2.271232465,1.16329030182708E-12,3.03412194312468E-12,11.52320458,10.50715085,8.044616444,2.158695495,1.774878532,2.171745814
FBgn0013726,2.802204557,1.31159739962607E-46,2.75025579734091E-45,36.65062374,41.66207488,50.03684668,309.9972223,314.5612426,259.9957434
FBgn0013732,4.162376952,3.09032841289934E-69,1.41721571712423E-67,4.907456399,5.375751597,5.674625708,99.12900698,111.9132869,71.28991692
FBgn0013733,-1.264822231,5.36578194991975E-11,1.23838439680534E-10,408.8097539,378.9599436,463.0828379,176.3504607,139.6877375,196.7554495
FBgn0013746,1.784601093,8.83285824051443E-22,4.645631588627E-21,25.99709497,23.7021775,27.73890566,88.84848685,95.48366807,79.15069253
FBgn0013749,1.014049747,9.00582154147089E-10,1.91008515774767E-09,74.85424,82.43837251,84.38502229,155.9176597,173.3144902,152.6123553
FBgn0013750,0.397401229,0.016868003,0.020751729,116.4123201,110.386172,118.7999582,135.9123233,170.7720966,143.2408
FBgn0013753,1.838026088,1.98264015371636E-17,7.41469032552943E-17,17.11397769,14.84440498,21.66371814,58.56263025,72.00250479,59.34531495
FBgn0013756,2.14278641,3.36139592290672E-26,2.50904195674109E-25,38.29679582,35.82816263,48.36783912,196.7618884,191.5429724,146.2859653
FBgn0013759,1.395265798,1.97835163550154E-12,5.08098408561829E-12,38.32785567,43.09764491,53.84218392,125.0974726,126.2802091,100.3016083
FBgn0013762,1.783543765,5.83616273944662E-17,2.10541139686488E-16,15.00190785,14.93603711,18.79302514,60.50759352,56.38837067,48.69903928
FBgn0013763,2.290060425,1.25927898978474E-42,2.29023507000936E-41,96.90673395,103.5137623,89.89274724,471.7283987,466.8170389,459.2534218
FBgn0013764,1.603567668,1.85351956660307E-17,6.94402614005951E-17,37.70665866,34.69803304,44.96306369,118.5786397,130.4295873,103.7008626
FBgn0013765,-0.803753265,6.67937263985985E-06,1.06178705468296E-05,209.9956501,210.2957372,162.6280967,119.861033,113.2804231,95.08469714
FBgn0013771,0.900458129,0.00036722,0.000514076,18.63591037,16.5548714,19.06006635,34.79560659,23.07342092,41.66447131
FBgn0013772,2.066298552,9.9550355774228E-11,2.25951127962548E-10,13.88375323,22.1444313,9.313062191,63.75632337,40.03070636,81.48767987
FBgn0013773,2.728958212,1.0798212351379E-38,1.68090853806754E-37,10.24975071,14.60005263,10.78178884,80.897648,78.83818562,72.72987882
FBgn0013799,1.316687557,7.70313072624698E-12,1.896990798318E-11,27.58114735,26.08461286,27.10468279,71.13008521,72.12242901,55.16706485
FBgn0013810,-2.221957376,2.25482606741749E-17,8.4005778882249E-17,27.70538676,26.78712586,20.09485103,5.001334117,6.116135483,4.62676282
FBgn0013811,-2.054867117,1.8288007022199E-11,4.39001697469432E-11,17.95259366,14.60005263,10.14756597,3.398342413,3.333893459,3.352042451
FBgn0013812,-3.121670908,6.32015676388063E-17,2.27486387867629E-16,7.889202058,7.177850144,8.812359922,0.598450236,1.031348336,1.085872907
FBgn0013813,-2.654967985,4.12345034888574E-15,1.28753045549704E-14,30.74925212,25.10720348,12.41741625,3.505208526,3.90952974,3.210406855
FBgn0013949,-1.42279352,7.27673650594457E-09,1.43054917061353E-08,36.02942672,39.92106442,30.37593761,13.48650354,9.617922858,15.76876308
FBgn0013953,1.659229957,1.34512586975443E-10,3.02131954078562E-10,8.137680863,6.689145453,7.64405463,21.22361016,20.53102735,28.20908964
FBgn0013954,1.585835059,1.95147881576918E-20,9.27643677190204E-20,169.4004253,177.8885074,195.9414877,524.5630052,593.1452176,493.4820243
FBgn0013972,-2.774300993,1.17223878062642E-25,8.3397724409633E-25,36.21578583,35.06456155,34.01437409,4.659362553,3.95749943,6.515237441
FBgn0013973,-2.164342434,9.79291123502698E-14,2.77505724239518E-13,11.33684548,12.76741004,12.21713535,2.714399285,2.542393573,2.714682267
FBgn0013981,1.149892476,3.31556842687355E-11,7.77168263912685E-11,180.89257,210.876074,218.53985,433.5130764,418.0318641,483.7091681
FBgn0013983,-0.614909093,0.004389527,0.005667046,28.29552392,26.35950925,27.67214536,17.67565519,15.97390679,19.28604706
FBgn0013987,0.967805889,9.93637735664906E-09,1.93196393045476E-08,74.4815218,83.32414976,83.08319639,166.5615247,154.3424778,143.3116178
FBgn0013995,-1.082973514,3.82925680875463E-11,8.93306405394562E-11,241.3660992,216.3434577,227.2854497,107.7424157,111.7933627,99.35737097
FBgn0014000,-1.38183331,6.89919718787092E-12,1.70394934033643E-11,70.69222002,63.92868235,63.52242777,26.2463175,20.41110312,28.06745405
FBgn0014006,0.751062604,4.41616180720344E-05,6.60507354294188E-05,46.83825474,43.31145321,52.44021757,86.00584823,77.47104945,73.20199748
FBgn0014007,1.313039717,2.78243198774144E-10,6.10659759196344E-10,29.84851645,34.27041643,43.36081644,93.48647618,97.33050114,73.27281528
FBgn0014011,-1.146480356,2.82496894265218E-11,6.66090790639405E-11,88.86223263,94.41163743,96.86919884,41.37855919,41.32588799,42.06577217
FBgn0014018,0.373535454,0.033090957,0.039717248,111.1321455,119.3966647,103.8122703,143.2219654,121.8669976,160.6619783
FBgn0014019,-1.984024115,2.35889131645314E-12,6.03279947712358E-12,27.08418974,28.03943163,31.14368109,5.941755916,5.588468892,9.961703623
FBgn0014022,2.027891774,2.08637621569333E-17,7.78665409071259E-17,7.547543702,7.300026317,8.578698864,31.16215873,35.40163127,27.85500065
FBgn0014023,1.039701789,5.10968785481106E-08,9.42604694848592E-08,29.28943914,32.07124532,37.65281058,61.93959944,75.02459526,64.39698456
FBgn0014024,1.17735379,1.22367037034832E-08,2.36659186158537E-08,25.96603512,27.27583055,37.38576937,66.21424399,74.66482258,62.03639128
FBgn0014026,1.019906024,4.54423259833814E-10,9.82605518931698E-10,2060.013533,2095.53517,2182.360907,3982.28023,4111.194317,4581.557459
FBgn0014028,-1.034949344,2.13282092713971E-09,4.38428474687264E-09,393.5904271,432.350931,493.0248335,208.431668,206.4135763,220.5266238
FBgn0014029,1.765276665,1.92121970716701E-20,9.1394141965195E-20,32.1469454,33.38463918,43.42757674,116.0138529,124.9130729,125.323897
FBgn0014031,-0.458514038,0.031757641,0.038178045,75.84815522,92.79280314,80.51292474,63.35023214,43.14873621,71.43155252
FBgn0014032,2.037890841,3.9261211869582E-20,1.8254602119814E-19,10.65352876,12.3092494,15.15458865,51.95830443,54.73341636,48.01446723
FBgn0014033,-0.903534933,0.014770172,0.018258987,7.236945195,5.223031381,7.37701342,2.564786726,2.710287489,5.193305206
FBgn0014073,-0.82165873,0.001278329,0.001715157,25.50013736,24.71013092,24.20060964,12.67432107,10.69724088,18.03493263
FBgn0014075,1.737285768,3.0443917042973E-23,1.77714971786109E-22,39.9429679,37.69134927,39.72237995,135.3352463,136.2579046,114.2763205
FBgn0014076,10.57178703,3.23899407583974E-15,1.01985516109856E-14,0,0,0,9.874428897,4.293287261,0.755389848
FBgn0014092,2.269395809,2.09112368767201E-19,9.0957816083693E-19,7.920261909,5.925544374,9.379822493,34.47500825,42.0214485,34.41744996
FBgn0014127,1.802870702,4.71370583207801E-18,1.84397163710225E-17,32.1469454,27.82562332,21.26315633,99.77020366,103.0628791,76.01110348
FBgn0014133,1.388485618,2.02234309409597E-14,6.01419456651028E-14,162.3498392,169.0612789,173.1094642,443.9432091,509.2222449,351.4451269
FBgn0014135,-1.787248849,2.35304470675314E-09,4.81292587299789E-09,16.21324203,15.14984541,20.69569376,4.63798933,3.90952974,6.326389979
FBgn0014141,-0.716669455,0.000304019,0.000428328,152.006909,159.4399053,207.1238383,109.5805129,86.63326025,114.9608925
FBgn0014143,-1.994394181,0.000457278,0.000635335,1.956770589,2.657331755,2.670412098,0.128239336,0.671575661,1.015055109
FBgn0014163,0.600156493,0.000526751,0.000728447,134.3649138,136.2264325,160.3248663,214.48029,239.6805564,191.5621443
FBgn0014189,2.842518048,3.1116609911528E-37,4.51828769660673E-36,57.98874111,59.98850078,90.79401132,503.1470361,548.5334059,432.2010228
FBgn0014269,2.135809185,3.98334003034492E-30,3.94588982493143E-29,22.3320326,21.22811,21.59695784,97.35502949,104.2381365,80.92113749
FBgn0014340,3.08743855,5.97625306464789E-32,6.51764331233498E-31,4.596857892,4.581606475,6.876311151,49.37214448,47.58593254,37.93473394
FBgn0014342,-1.001221758,0.000771175,0.001051182,12.67241905,11.02639958,9.279682039,6.604325821,4.533135711,5.004457744
FBgn0014343,-1.746311485,2.81320924741782E-10,6.16883465691946E-10,14.03905248,14.60005263,14.65388639,3.84718009,3.90952974,4.957245879
FBgn0014366,2.224081471,3.50848750702173E-29,3.26018274249418E-28,17.3624565,17.01303204,20.62893345,89.25457808,90.03910825,74.47671785
FBgn0014380,-0.764731277,0.000500761,0.000693709,59.47961394,55.04036579,66.59340169,31.78198219,27.87038993,45.41781462
FBgn0014388,-1.732328965,2.35463841071606E-14,6.97474096148213E-14,46.80719489,62.73746466,72.20126709,16.41463505,16.62149761,20.98567422
FBgn0014391,-1.972809134,2.8812047143619E-29,2.68905409248901E-28,648.2501424,643.6240776,745.5456775,154.2505484,171.9713389,186.5340806
FBgn0014395,-0.71062754,0.017745848,0.02178754,12.73453876,9.8351819,7.410393571,6.155488143,6.595832384,5.264123005
FBgn0014396,-1.50359915,7.90083678998806E-14,2.25190628740348E-13,125.792395,138.3645155,141.1312794,43.94334591,37.77613093,58.99122596
FBgn0014411,1.163273835,1.76013745008409E-10,3.91759643001432E-10,50.22377846,47.86251564,58.04808297,114.9879382,130.1897388,100.5612735
FBgn0014417,3.352403205,2.11122135007878E-42,3.81786680739778E-41,11.39896518,17.86826525,20.86259451,183.8738351,182.7645191,139.4402448
FBgn0014427,0.799789266,1.18654318957101E-06,1.98390021296273E-06,92.55835486,102.0476482,96.50201718,170.814796,156.3811896,171.7331608
FBgn0014454,-12.99631471,1.79932706561166E-295,7.64654025316103E-292,459.3441309,421.2939874,531.9127097,0,0.04796969,0.118029664
FBgn0014455,2.474110855,4.25611914985191E-35,5.51996572141018E-34,95.47798082,118.0527268,143.9685922,675.8640489,673.6623424,613.636222
FBgn0014465,3.08311733,7.05561460153029E-06,1.1197812841393E-05,0.124239402,0.122176173,0,1.047287913,0.527666591,0.566542386
FBgn0014469,1.552057314,1.96159868017604E-16,6.80316147267802E-16,44.07392804,39.61562399,42.39279205,126.3798659,101.0001824,136.3478676
FBgn0014857,0.910173416,9.31080308753885E-09,1.81503713399133E-08,134.2717342,136.6540491,131.8515973,245.2577307,258.4606901,242.5273531
FBgn0014859,-3.414999545,8.51438672152257E-25,5.61410279276405E-24,14.10117218,20.70886127,19.89457013,1.709857818,1.247211942,2.077322083
FBgn0014861,4.237607094,2.19697203533076E-75,1.23934497692177E-73,9.193715785,9.499197425,12.41741625,225.3378871,200.2254863,153.6746222
FBgn0014863,-3.043387215,4.43004738991417E-53,1.20167391859608E-51,763.9170261,776.8571939,880.9021907,84.42422975,88.62400239,116.8729731
FBgn0014865,3.721061395,7.55688465989949E-13,1.99881167072736E-12,0.279538656,0.427616604,0.767743478,3.825806867,5.396590132,10.10333922
FBgn0014868,1.644109094,2.72935720779613E-22,1.48449552227785E-21,54.69639695,54.67383727,58.74906615,182.6555614,173.5303538,161.8658809
FBgn0014869,-1.17734319,7.77239226568798E-12,1.9129387836922E-11,817.4642086,808.6535428,967.5904434,382.8371654,407.1187596,343.2774741
FBgn0014870,0.645966339,0.001829771,0.002427951,29.66215735,30.20805869,38.22027315,55.18566106,53.63011349,42.79755609
FBgn0014877,0.390369911,0.024589312,0.02981919,103.2118836,86.65345046,84.25150168,121.4853979,129.9738752,102.7094134
FBgn0014879,2.885428382,1.26155422297654E-39,2.05409384274941E-38,24.9100002,33.69007961,40.75716464,237.6274902,277.048945,212.1701236
FBgn0014906,0.594648037,0.000293097,0.000413672,88.14785607,90.25764756,98.70510716,136.7672522,143.8131308,132.4764946
FBgn0014931,2.527754344,5.50265821154242E-21,2.72970387311106E-20,3.789301776,4.948134993,5.708005859,28.57599878,29.6692533,24.05444548
FBgn0015000,0.974541641,5.97395038189777E-08,1.09632781659442E-07,35.81200777,36.98883627,40.65702419,77.30694658,73.99324692,68.57523466
FBgn0015001,0.681603087,0.014332555,0.017735198,11.98910234,9.560285511,13.05163913,20.62515993,13.35955868,20.6079793
FBgn0015008,-2.450540502,8.99348177877271E-20,4.06300138899976E-19,39.50812999,33.99552004,24.03370888,4.830348335,5.972226413,6.751296768
FBgn0015010,4.396509196,1.79884832355195E-40,3.02952672086707E-39,12.11334174,14.2946122,22.49822192,306.9835979,222.2435741,487.958236
FBgn0015011,-1.204624126,5.82105000881966E-09,1.15183247807608E-08,44.38452654,53.97132427,47.29967428,17.07720495,21.80222413,23.48790309
FBgn0015019,2.634538887,3.6115928555451E-33,4.21650158565426E-32,68.61121003,82.53000464,112.6913905,559.7860763,587.6287033,474.5736721
FBgn0015025,1.610518439,1.9471385013851E-09,4.01618973534358E-09,4.286259386,4.91759095,4.739981473,13.5506232,14.72669485,13.73865286
FBgn0015031,-1.819635387,3.83293918825334E-27,3.08109342440364E-26,352.7467235,369.4302021,351.860174,86.60429846,105.9410605,107.761083
FBgn0015032,-4.639049407,1.3449667390315E-22,7.47796814475037E-22,4.690037444,5.528471813,5.20730359,0.085492891,0.19187876,0.330483059
FBgn0015033,-2.799122636,2.49821716693793E-24,1.57050151189801E-23,85.81836727,95.69448724,80.41278429,13.10178553,7.219438355,16.52415293
FBgn0015035,-0.931411276,0.000844817,0.001148862,42.5209355,59.46925204,50.6376894,31.71786252,15.03849783,31.5611321
FBgn0015039,1.10857781,5.3804844708758E-07,9.22730649975727E-07,43.14213252,50.58093548,40.25646237,100.7747451,66.98967217,115.4566171
FBgn0015075,0.829135443,0.000149085,0.000214669,14.31859114,16.58541544,14.88754744,28.42638622,26.52723861,25.14031839
FBgn0015218,1.554423723,2.10124912920809E-19,9.1367070764918E-19,218.4749893,221.4137689,234.8293638,665.8827539,727.7001983,563.1195259
FBgn0015221,0.438608815,0.019919646,0.024362584,440.9566993,483.0845867,426.8319937,635.4686579,471.4221291,690.851228
FBgn0015229,1.268847742,1.72818242974598E-11,4.15866323081003E-11,36.24684568,40.01269655,40.79054479,93.74295485,107.883833,76.97894672
FBgn0015230,-3.025651371,4.73460627192655E-23,2.7288198626036E-22,32.3954242,26.26787712,18.62612438,2.522040281,4.00546912,2.832711931
FBgn0015239,0.424323588,0.014175283,0.017545697,61.71592319,67.96049605,75.33900131,87.58746671,96.61095579,87.57801053
FBgn0015240,1.62828874,5.71737055573815E-18,2.22092496085026E-17,27.76750646,24.98502731,28.13946748,83.52655439,92.24571399,71.19549319
FBgn0015245,1.181088017,1.65313913563081E-10,3.68781641997501E-10,252.5476454,301.2253537,353.9297434,709.2490228,688.2930979,635.1412267
FBgn0015247,0.427310456,0.008698338,0.010967768,122.3136918,110.2945399,121.2700894,151.4079098,167.1743699,151.1959993
FBgn0015270,4.556874882,3.8280556873525E-64,1.52512131118928E-62,5.715012515,3.176580489,3.070973912,95.88027712,102.2953641,79.48117559
FBgn0015271,3.984723187,8.43595150966061E-61,2.93852310919845E-59,3.602942672,3.451476878,3.805337239,55.07879495,66.96568733,47.94364943
FBgn0015277,0.539643361,0.007156296,0.009077268,26.61829198,28.03943163,24.76807221,39.19849047,34.01051026,40.31893315
FBgn0015279,0.697961773,6.87176153183082E-05,0.000101304,49.04350414,45.3579041,45.36362551,79.29465629,76.2718072,67.79623888
FBgn0015282,-0.448544121,0.005691507,0.007290367,365.5123221,405.6554373,408.0723487,283.5585458,297.8677904,271.0669258
FBgn0015286,1.454258892,1.21315759150125E-16,4.26545673856851E-16,64.63554915,74.16093681,73.23605178,174.1062723,224.8099525,175.4156863
FBgn0015288,1.934216466,2.87500091724135E-15,9.0861146985399E-15,159.9271709,133.8134531,197.6772555,819.6630913,456.7913736,570.7206362
FBgn0015295,1.875046173,9.87945376691719E-19,4.08230880159498E-18,16.55490038,19.21220315,22.53160207,75.85356743,76.77548895,58.61353103
FBgn0015296,0.839747633,2.870630181292E-06,4.68060675038902E-06,44.16710759,38.60767056,42.4261722,69.8904383,83.15545773,68.3155694
FBgn0015298,1.230105685,5.16392064980737E-10,1.11207473588504E-09,18.48061112,21.38083022,21.46343723,45.31123217,51.3995229,45.32339089
FBgn0015299,3.082009524,1.52965714354379E-56,4.68788435649993E-55,10.03233175,9.499197425,10.48136748,81.38923212,88.91182053,80.59065443
FBgn0015300,-2.006421393,3.47993362047658E-07,6.04931466150203E-07,13.20043652,10.2627985,5.74138601,1.645738149,3.453817685,2.077322083
FBgn0015316,-1.016447356,0.001814206,0.002408049,11.39896518,10.01844616,8.077996595,5.963129139,3.261938924,5.028063677
FBgn0015320,0.879445478,5.75387465964342E-07,9.8477846738883E-07,124.9848389,110.5694363,91.99569676,201.7418493,214.976166,176.5015592
FBgn0015321,1.162993366,4.19280314904769E-11,9.74016897726111E-11,137.2224201,126.1774423,110.5550608,274.3039404,316.9597271,234.2888826
FBgn0015331,0.639965899,0.003172441,0.004136372,21.83507499,20.67831722,16.45641455,30.0080047,34.2983284,26.22619129
FBgn0015338,1.916467955,2.15463385414038E-27,1.777956440546E-26,23.63654632,25.93189265,24.40089054,87.54472026,96.73088001,91.14250637
FBgn0015351,1.526260786,2.12439045409166E-08,4.02853694767434E-08,5.00063595,7.055673971,5.674625708,17.50466941,14.77466454,17.94050889
FBgn0015359,1.352239611,2.59432440060722E-13,7.12363596453617E-13,44.75724475,39.89052038,37.41914952,99.53509821,119.9961797,88.02652325
